,unit_ID,school,term,variable,url,status_code,metadata_date,date_originally_scraped,count,context
1240,102298,University of Wisconsin-Eau Claire,campus life,lt_improve_student_experience_gr,https://www.uwec.edu/campus-life/housing-dining/housing/,200,No_meta_date,2020-10-20 23:30:09.931098,1,"[6932, 'm. understand our residence halls a bit more by browsing the frequently asked questions.  find out more     connect with housing + residence life   facebook  twitter  youtube         we want to hear from you    housing + residence life crest wellness center 222  630 hilltop circle   eau claire , wi  54701    715-836-3674  housing@uwec.edu        name *   please enter your name    email *   please enter a valid email address    phone   please enter a valid phone number      message *    please enter a message     submit           apply  visit  give      connect with uwec   facebook  twitter  instagram  snapchat  linkedin  youtube       apply   about uw-eau claire  admissions  apply now  financial aid  graduate admissions  tuition + fees     learn   academics  calendars + key dates  continuing education  course catalog  library  majors + minors  online courses  study abroad     live   athletics  dining  emergency info  housing + residence life  recreation  student organizations  health + safety  campus security report  notice of nondiscrimination     visit   bookstore  campus life  campus tours  events  maps + directions  visitor parking  job opportunities       university of wisconsin-eau claire   105 garfield avenue  p.o. box 4004  eau claire, wi 54702-4004  715-836-4636   power of and   copyright © 2020   uw-eau claire and the board of regents of the university of wisconsin system     privacy statement  website feedback  accessibility information  high-contrast  increase text size  change font for dyslexia                              ']"
1241,102298,University of Wisconsin-Eau Claire,increase pay,lt_improve_staff_faculty_support_gr,https://www.wpr.org/uw-eau-claire-boost-enrollment-fund-pay-raises,200,No_meta_date,2020-10-20 23:30:09.931111,0,NoContext
1242,102298,University of Wisconsin-Eau Claire,food pantry,lt_improve_student_experience_gr,https://www.uwec.edu/edi-student-affairs/edi-services-programs/campus-harvest/,200,No_meta_date,2020-10-20 23:30:09.931097,1,"[1297, ""     skip to main content      search        university of wisconsin-eau claire     directory   master calendar   webmail  canvas  camps     visit  apply  give       current students  faculty + staff  alumni + foundation  business + community      edi + student affairs menu  about   accreditation  campus history  chancellor's office  maps + directions  news + events  uw-eau claire – barron county  contact us    academics   majors + minors  colleges  graduate studies  advising + academic support  university honors program  explore opportunities  faculty    admissions   first-year student  transfer student  international student  other student  graduate student  visit  apply  contact admissions    tuition + financial aid   tuition + fees  financial aid  scholarships  veteran benefits  parent + family information    campus life   housing + dining  get involved  health + safety  w. r. davies student center  about the city of eau claire  the pablo center at the confluence    diversity   celebrating diversity  diversity vision + goals    athletics   50th anniversary of women's athletics  blugold athletics           return to campus fall 2020 and other covid-19 updates   read more »           uwec  edi + student affairs  the division of edisa departments and programs  campus harvest food pantry       back to home menu  in edi + student affairs   programs + services   affirmative action  blugold beginnings  campus closet  campus harvest food pantry  center for awareness of sexual assault  counseling services  dean of students  gender & sexuality resource center  higher education glossary  office of multicultural affairs  ronald e. mcnair program  services for students with disabilities  student health service  student support services  upward bound    edi initiatives  edi professional development   tier 2 proposal  resources  tier 3 completers    news + events  staff  contact us          campus harvest food pantry  meeting the food needs of our students   opened in september of 2014, the campus harvest food pantry was developed to aid the high percentage of students that self-identified as in need of supplemental food assistance.    run by student volunteers and open exclusively to university students, campus harvest is an easy way for our campus community to become a more unified whole.""]"
1243,102298,University of Wisconsin-Eau Claire,food pantry,lt_improve_student_experience_gr,https://www.uwec.edu/edi-student-affairs/edi-services-programs/campus-harvest/,200,No_meta_date,2020-10-20 23:30:09.931097,1,"[1453, ""     skip to main content      search        university of wisconsin-eau claire     directory   master calendar   webmail  canvas  camps     visit  apply  give       current students  faculty + staff  alumni + foundation  business + community      edi + student affairs menu  about   accreditation  campus history  chancellor's office  maps + directions  news + events  uw-eau claire – barron county  contact us    academics   majors + minors  colleges  graduate studies  advising + academic support  university honors program  explore opportunities  faculty    admissions   first-year student  transfer student  international student  other student  graduate student  visit  apply  contact admissions    tuition + financial aid   tuition + fees  financial aid  scholarships  veteran benefits  parent + family information    campus life   housing + dining  get involved  health + safety  w. r. davies student center  about the city of eau claire  the pablo center at the confluence    diversity   celebrating diversity  diversity vision + goals    athletics   50th anniversary of women's athletics  blugold athletics           return to campus fall 2020 and other covid-19 updates   read more »           uwec  edi + student affairs  the division of edisa departments and programs  campus harvest food pantry       back to home menu  in edi + student affairs   programs + services   affirmative action  blugold beginnings  campus closet  campus harvest food pantry  center for awareness of sexual assault  counseling services  dean of students  gender & sexuality resource center  higher education glossary  office of multicultural affairs  ronald e. mcnair program  services for students with disabilities  student health service  student support services  upward bound    edi initiatives  edi professional development   tier 2 proposal  resources  tier 3 completers    news + events  staff  contact us          campus harvest food pantry  meeting the food needs of our students   opened in september of 2014, the campus harvest food pantry was developed to aid the high percentage of students that self-identified as in need of supplemental food assistance.    run by student volunteers and open exclusively to university students, campus harvest is an easy way for our campus community to become a more unified whole.""]"
1244,102298,University of Wisconsin-Eau Claire,food pantry,lt_improve_student_experience_gr,https://www.uwec.edu/edi-student-affairs/edi-services-programs/campus-harvest/,200,No_meta_date,2020-10-20 23:30:09.931097,1,"[1928, ""w. r. davies student center  about the city of eau claire  the pablo center at the confluence    diversity   celebrating diversity  diversity vision + goals    athletics   50th anniversary of women's athletics  blugold athletics           return to campus fall 2020 and other covid-19 updates   read more »           uwec  edi + student affairs  the division of edisa departments and programs  campus harvest food pantry       back to home menu  in edi + student affairs   programs + services   affirmative action  blugold beginnings  campus closet  campus harvest food pantry  center for awareness of sexual assault  counseling services  dean of students  gender & sexuality resource center  higher education glossary  office of multicultural affairs  ronald e. mcnair program  services for students with disabilities  student health service  student support services  upward bound    edi initiatives  edi professional development   tier 2 proposal  resources  tier 3 completers    news + events  staff  contact us          campus harvest food pantry  meeting the food needs of our students   opened in september of 2014, the campus harvest food pantry was developed to aid the high percentage of students that self-identified as in need of supplemental food assistance.    run by student volunteers and open exclusively to university students, campus harvest is an easy way for our campus community to become a more unified whole. a majority of our products are collected through donations (both monetary and nutritional) from the campus and community.""]"
1245,102298,University of Wisconsin-Eau Claire,food pantry,lt_improve_student_experience_gr,https://www.uwec.edu/edi-student-affairs/edi-services-programs/campus-harvest/,200,No_meta_date,2020-10-20 23:30:09.931097,1,"[2030, ""w. r. davies student center  about the city of eau claire  the pablo center at the confluence    diversity   celebrating diversity  diversity vision + goals    athletics   50th anniversary of women's athletics  blugold athletics           return to campus fall 2020 and other covid-19 updates   read more »           uwec  edi + student affairs  the division of edisa departments and programs  campus harvest food pantry       back to home menu  in edi + student affairs   programs + services   affirmative action  blugold beginnings  campus closet  campus harvest food pantry  center for awareness of sexual assault  counseling services  dean of students  gender & sexuality resource center  higher education glossary  office of multicultural affairs  ronald e. mcnair program  services for students with disabilities  student health service  student support services  upward bound    edi initiatives  edi professional development   tier 2 proposal  resources  tier 3 completers    news + events  staff  contact us          campus harvest food pantry  meeting the food needs of our students   opened in september of 2014, the campus harvest food pantry was developed to aid the high percentage of students that self-identified as in need of supplemental food assistance.    run by student volunteers and open exclusively to university students, campus harvest is an easy way for our campus community to become a more unified whole. a majority of our products are collected through donations (both monetary and nutritional) from the campus and community.""]"
1246,102298,University of Wisconsin-Eau Claire,food pantry,lt_improve_student_experience_gr,https://www.uwec.edu/edi-student-affairs/edi-services-programs/campus-harvest/,200,No_meta_date,2020-10-20 23:30:09.931097,1,"[4374, 't.      make a cash gift  along with food and hygiene items, cash donations are always welcome in meeting student need.      visiting the campus harvest pantry  note: students may visit the pantry once per week.     campus harvest food pantry hours  closed     campus harvest pantry hours    monday    closed    tuesday    2 p.m. – 5 p.']"
905,102298,University of Wisconsin-Eau Claire,increase tuition,st_change_tuition_(>),https://www.uwec.edu/tuition-financial-aid/tuition-fees/,200,No_meta_date,2020-10-20 23:30:09.930855,0,NoContext
1248,102298,University of Wisconsin-Eau Claire,food pantry,lt_improve_student_experience_gr,https://www.wpr.org/uw-eau-claire-opens-food-pantry-students,200,No_meta_date,2020-10-20 23:30:09.931114,1,"[3276, ""         skip to main content             wisconsin public radio         search form   search             donate                        menu  listen live      menu   home  donate  program notes  search  news  weather  weather  arts & culture  music  events  events  shows  shows  about wpr  support                    conditions and forecast  maps and radar          arts & culture  music  film    books  food  art    digital media  games & humor  more          genre  classical music  folk  jazz  pop music  world music    music request forms  classics by request  simply folk    music series  wpr music blog  wisconsin classical  simply folk interviews  the metropolitan opera  grace notes  the odyssey series    classical music playlist  folk music playlist  more           about us  who are we?  career opportunities  volunteering  our first 100 years  travel with wpr    contact us  listener questions/feedback  sending news tips  member/donation questions  regional offices  staff directory  online community  wpr presents - live events  related links    stations, schedules & content  stations, schedules & regional studios  network station maps  improving your radio reception  wpr's hd radio service  live online streams  audio archives  our podcasts  mobile apps    policies & reports  email newsletters  annual reports  ethical guidelines  social media guidelines  call-in guidelines  open meetings  local content reports  fcc public inspection files  financial statements           business sponsorship  day sponsor  ira gifts  gifts of stock  leadership gifts    matching gifts  sustaining gifts  vehicle donation s  volunteer  wills & bequests    faq  funding information  contact membership services  donate now           programs  the morning show  the larry meiller show  central time  chapter a day  beta  prx remix  garden talk  to the best of our knowledge  university of the air  zorba paster on your health    all things considered  fresh air  marketplace  morning edition  the takeaway  on point  1a / 1a plus  science friday  wisconsin life  wpr politics  special programs    music  morning classics  the midday  classics by request  higher ground with jonathan øverby  simply folk  sunday brunch  wisconsin classical  the metropolitan opera  ideas network program notes  all audio archives    regional programs  newsmakers  route 51  simply superior  spectrum west  the west side    all current programs  retired programs           all wpr news    news by topic  agriculture  arts & culture  criminal justice  education  environment    health  money  politics  science & technology  social issues  sports           all events  folk events  wpr presents                   listen live    the ideas network  program schedule  program notes    npr news & music network  program schedule  music playlists    all classical network  program schedule  music playlists    special events stream                wpr                         uw-eau claire opens food pantry for students campus harvest meets needs of students who struggle to afford food by rich kremer published: friday, september 12, 2014, 4:00pm share:    listen download university of wisconsin-eau claire is the latest campus in wisconsin to open a food shelf for students.  the campus harvest food pantry opened its doors on sept. 2, the first day of classes. pantry supervisor julie carr said that it immediately drew students.""]"
1235,102298,University of Wisconsin-Eau Claire,campus life,lt_improve_student_experience_gr,https://www.niche.com/colleges/university-of-wisconsin---eau-claire/campus-life/,200,No_meta_date,2020-10-20 23:30:09.931115,1,"[5637, ""e. i don't go to parties. 7% everyone leaves on the weekend so no clue 2% halloween 2% homecoming 2%  greek life men in fraternities — women in sororities — 49% of students say greek life is pretty low-key and has little effect on the social scene. 109 responses explore campus life at similar colleges a- university of wisconsin - la crosse 4 year la crosse, wi 1,512 reviews b university of wisconsin - stout 4 year menomonie, wi 980 reviews b university of wisconsin - stevens point 4 year stevens point, wi 1,074 reviews b- university of wisconsin - oshkosh 4 year oshkosh, wi 1,369 reviews more add to list back to full profile niche about us niche for schools niche for colleges blog contact niche data careers partnerships press do not sell my info privacy policy user agreement cookie policy instagram facebook twitter tiktok © 2020 niche.com inc. discover the schools, companies, and neighborhoods that are right for you.""]"
1247,102298,University of Wisconsin-Eau Claire,food pantry,lt_improve_student_experience_gr,https://www.wpr.org/uw-eau-claire-opens-food-pantry-students,200,No_meta_date,2020-10-20 23:30:09.931114,1,"[2973, ""         skip to main content             wisconsin public radio         search form   search             donate                        menu  listen live      menu   home  donate  program notes  search  news  weather  weather  arts & culture  music  events  events  shows  shows  about wpr  support                    conditions and forecast  maps and radar          arts & culture  music  film    books  food  art    digital media  games & humor  more          genre  classical music  folk  jazz  pop music  world music    music request forms  classics by request  simply folk    music series  wpr music blog  wisconsin classical  simply folk interviews  the metropolitan opera  grace notes  the odyssey series    classical music playlist  folk music playlist  more           about us  who are we?  career opportunities  volunteering  our first 100 years  travel with wpr    contact us  listener questions/feedback  sending news tips  member/donation questions  regional offices  staff directory  online community  wpr presents - live events  related links    stations, schedules & content  stations, schedules & regional studios  network station maps  improving your radio reception  wpr's hd radio service  live online streams  audio archives  our podcasts  mobile apps    policies & reports  email newsletters  annual reports  ethical guidelines  social media guidelines  call-in guidelines  open meetings  local content reports  fcc public inspection files  financial statements           business sponsorship  day sponsor  ira gifts  gifts of stock  leadership gifts    matching gifts  sustaining gifts  vehicle donation s  volunteer  wills & bequests    faq  funding information  contact membership services  donate now           programs  the morning show  the larry meiller show  central time  chapter a day  beta  prx remix  garden talk  to the best of our knowledge  university of the air  zorba paster on your health    all things considered  fresh air  marketplace  morning edition  the takeaway  on point  1a / 1a plus  science friday  wisconsin life  wpr politics  special programs    music  morning classics  the midday  classics by request  higher ground with jonathan øverby  simply folk  sunday brunch  wisconsin classical  the metropolitan opera  ideas network program notes  all audio archives    regional programs  newsmakers  route 51  simply superior  spectrum west  the west side    all current programs  retired programs           all wpr news    news by topic  agriculture  arts & culture  criminal justice  education  environment    health  money  politics  science & technology  social issues  sports           all events  folk events  wpr presents                   listen live    the ideas network  program schedule  program notes    npr news & music network  program schedule  music playlists    all classical network  program schedule  music playlists    special events stream                wpr                         uw-eau claire opens food pantry for students campus harvest meets needs of students who struggle to afford food by rich kremer published: friday, september 12, 2014, 4:00pm share:    listen download university of wisconsin-eau claire is the latest campus in wisconsin to open a food shelf for students.  the campus harvest food pantry opened its doors on sept. 2, the first day of classes.""]"
0,102553,Arizona State University-Tempe,increase tuition,st_change_tuition_(>),https://asunow.asu.edu/content/asu-proposes-tuition-increase,200,['2007-11-14T09:16:00-07:00'],2020-10-20 23:30:09.930031,0,NoContext
192,102553,Arizona State University-Tempe,academic advising,lt_improve_student_experience_gr,https://sols.asu.edu/student-life/advising,200,No_meta_date,2020-10-20 23:30:09.930264,1,"[7885, 's.          christine ditter  academic success specialist  ditter has worked for asu for 3 years and joined the sols advising team in january 2020. with an emphasis on personal development, she works closely with students to help them create academic goals and plans of action.          jennifer gibbs  manager, academic advising  gibbs has been the academic success manager in the school of life sciences since july 2019. she is an advocate for increasing access to higher education and elevating the successes of our students.          amy glasscock  academic success specialist  glasscock joined the sols advising team in october 2019 as an academic success advisor.']"
157,102553,Arizona State University-Tempe,counselling services’ student wellness,lt_improve_student_experience_gr,https://wellness.asu.edu/get-involved,200,No_meta_date,2020-10-20 23:30:09.930187,0,NoContext
158,102553,Arizona State University-Tempe,counselling services’ student wellness,lt_improve_student_experience_gr,https://admission.asu.edu/campus-life/health-wellness,200,No_meta_date,2020-10-20 23:30:09.930172,0,NoContext
159,102553,Arizona State University-Tempe,increase student financial aid,st_expand_financial_aid_gr,https://admission.asu.edu/transfer/apply,200,No_meta_date,2020-10-20 23:30:09.930179,0,NoContext
161,102553,Arizona State University-Tempe,offer program to company employees,st_expand_unconventional_programs_gr,https://asunow.asu.edu/content/starbucks-asu-team-employee-education-program,200,['2014-06-15T16:00:00-07:00'],2020-10-20 23:30:09.930169,0,NoContext
162,102553,Arizona State University-Tempe,offer program to company employees,st_expand_unconventional_programs_gr,https://cfo.asu.edu/eao-wellness,200,['2018-09-13T16:50:49-07:00'],2020-10-20 23:30:09.930396,0,NoContext
163,102553,Arizona State University-Tempe,offer program to company employees,st_expand_unconventional_programs_gr,https://wpcarey.asu.edu/mba-programs/custom-corporate,200,['2016-09-14T14:22:00-07:00'],2020-10-20 23:30:09.930189,0,NoContext
164,102553,Arizona State University-Tempe,student support,lt_improve_student_experience_gr,https://eoss.asu.edu/studentservices,200,No_meta_date,2020-10-20 23:30:09.930183,1,"[7115, 's.  read more          trio programs    trio programs  trio is a set of federally funded college opportunity programs designed to motivate and support first-generation students, low-income students, students with disabilities and veterans in pursuit of a college degree.  read more          university housing    university housing  asu spirit, pride and traditions start with living on campus.  read more                                                    educational outreach & student services             admission  apply now freshman transfer international readmission graduate law counselor and teacher resources  paying for college  costs financial aid scholarships tuition billing residency  academics  majors asu bookstore registration tutoring & advising course catalog graduation  life at asu  asu events health & wellness housing & dining clubs & activities safety student support transportation jobs & careers                   asu is no.1 in the u.s.']"
165,102553,Arizona State University-Tempe,student support,lt_improve_student_experience_gr,https://aisss.asu.edu/,200,['2013-06-17T18:21:15-07:00'],2020-10-20 23:30:09.930174,1,"[940, '             skip to main page content      search              report an accessibility problem            menu       sign in / sign out    sign in     navigation for entire university     asu home    news/events    academics    research    athletics    alumni    giving    president    about asu     my asu   colleges and schools    arts and sciences    business    design and the arts    education    engineering    global futures    graduate    health solutions    honors    journalism    law    nursing and health innovation    public service and\n                    community solutions    university college    thunderbird school of global management      map and locations    map    tempe    west    polytechnic    downtown\n                    phoenix    online and\n                    extended    lake havasu    skysong    research park    washington d.c.    china      directory          search                      american indian student support services                     home    programs          naap    spirit    native transfer scholars    mentor u    graduate pathways           student success          student stories    graduation/convocation    2020 graduates    graduation submission    success story submissions           explore          scholarships    student organizations    resources    employment and internship opportunities    faqs           connect          locations          tempe    downtown    polytechnic    west                  about us          staff                                                                          set up zoom appointments with our student success staff by clicking on an appointment link below. vickie baldwin student success/retention coordinator set an appointment 602-496-0355 vickie.baldwin@asu.']"
166,102553,Arizona State University-Tempe,student support,lt_improve_student_experience_gr,https://aisss.asu.edu/,200,['2013-06-17T18:21:15-07:00'],2020-10-20 23:30:09.930174,1,"[4473, 's.           ais 440 helps grow community of changemakers  get a glimpse into ais 440: cultural professionalism, where community development projects connect students with research mentors and community leaders.                                                             vision    all asu american indian students will successfully progress towards educational excellence and graduation to become self-reliant individuals who effectively give back to their families and communities.                               asu aisss facebook twitter instagram rss contribute  admission  apply now freshman transfer international readmission graduate law counselor and teacher resources  costs  paying for college financial aid scholarships tuition billing residency  academics  majors asu bookstore registration tutoring and advising course catalog graduation  life at asu  safety asu events health & wellness housing & dining clubs & activities student support transportation jobs & careers          asu is no.1 in the u.s.']"
170,102553,Arizona State University-Tempe,partner with corporate entity,st_expand_unconventional_programs_gr,https://fdpclearinghouse.org/organizations/103,200,No_meta_date,2020-10-20 23:30:09.930178,0,NoContext
171,102553,Arizona State University-Tempe,online programs,st_expand_unconventional_programs_gr,https://asuonline.asu.edu/online-degree-programs/graduate/,200,No_meta_date,2020-10-20 23:30:09.930181,0,NoContext
173,102553,Arizona State University-Tempe,add sport,st_expand_athletic_spending_programs_gr,https://asuevents.asu.edu/interests_sports,200,No_meta_date,2020-10-20 23:30:09.930218,0,NoContext
175,102553,Arizona State University-Tempe,add sport,st_expand_athletic_spending_programs_gr,https://fitness.asu.edu/programs/sportclubs,200,No_meta_date,2020-10-20 23:30:09.930190,0,NoContext
176,102553,Arizona State University-Tempe,new building,lt_improve_infrastructure_gr,https://asunow.asu.edu/20180221-arizona-impact-asu-breaks-ground-mirabella-project,200,No_meta_date,2020-10-20 23:30:09.930193,0,NoContext
177,102553,Arizona State University-Tempe,building improvement,lt_improve_infrastructure_gr,https://asunow.asu.edu/20190911-asu-news-35-million-summer-2019-upgrades,200,No_meta_date,2020-10-20 23:30:09.930201,1,"[5387, 's.  facilities development and management                        university club following a summer closure for renovations, asu faculty, staff and their guests will once again enjoy the collegial environment of this iconic, early 20th century building. the project replaced 80 original construction single-pane, double-hung windows with new, energy-efficient insulated ones and upgraded six exterior doors, while successfully retaining the character and integrity of the building exterior. miscellaneous building improvements, such as repainting the exterior trim, were incorporated into the project to complement the new windows and doors.  the garden commons the polytechnic community garden has resprouted as the garden commons. from its humble beginnings as a passion project by asu sustainability practices program manager susan norton , it has grown into a dedicated center for education about, awareness of and active participation in holistic food systems production.']"
178,102553,Arizona State University-Tempe,building improvement,lt_improve_infrastructure_gr,https://eoss.asu.edu/,200,['2019-09-11T12:00:00-07:00'],2020-10-20 23:30:09.930197,0,NoContext
179,102553,Arizona State University-Tempe,building improvement,lt_improve_infrastructure_gr,https://asunow.asu.edu/20191211-asu-awarded-gates-foundation-grant-improve-college-going-outcomes,200,No_meta_date,2020-10-20 23:30:09.930207,0,NoContext
180,102553,Arizona State University-Tempe,close buildings,lt_liquidate_fixed_assets,https://tours.asu.edu/tempe/academic-buildings,200,No_meta_date,2020-10-20 23:30:09.930196,0,NoContext
181,102553,Arizona State University-Tempe,close buildings,lt_liquidate_fixed_assets,https://asunow.asu.edu/20200428-research-shows-water-quality-could-diminish-closed-buildings-during-covid-19-pandemic,200,['2016-04-28T13:21:00-07:00'],2020-10-20 23:30:09.930206,0,NoContext
182,102553,Arizona State University-Tempe,close buildings,lt_liquidate_fixed_assets,https://fitness.asu.edu/home,200,['2020-08-24T17:47:00-07:00'],2020-10-20 23:30:09.930225,0,NoContext
183,102553,Arizona State University-Tempe,expand to veterans,st_expand_unconventional_programs_gr,https://asunow.asu.edu/20171101-global-engagement-center-introduces-moral-injury-worldwide-audience,200,['2017-11-08T16:56:00-07:00'],2020-10-20 23:30:09.930214,0,NoContext
311,102553,Arizona State University-Tempe,food pantry,lt_improve_student_experience_gr,https://repository.asu.edu/items/48452,200,No_meta_date,2020-10-20 23:30:09.930314,1,"[1508, 'c.  china    directory       search           asu library | digital repository        toggle navigation      digital repository       search    browse collections    share your work    about                    home  collections  asu electronic theses and dissertations  the acceptability and feasibility of an on-campus food pantry to address student  food insecurity     permanent link  feedback    the acceptability and feasibility of an on-campus food pantry to address student  food insecurity        abstract  although past literature has examined the prevalence of campus food pantries, most have not examined student satisfaction of campus food pantries the acceptability and feasibility of the campus food pantries in the u.s. this descriptive and quasi-experimental study assessed the acceptability and feasibility of campus food pantry intervention on two campuses (downtown phoenix and tempe) at arizona state university (asu). the acceptability measures were composed of 30 survey questions including demographics, satisfaction survey, and food insecurity questionnaires, which were abstracted from the u.s.']"
155,102553,Arizona State University-Tempe,counselling services’ student wellness,lt_improve_student_experience_gr,https://eoss.asu.edu/counseling,200,No_meta_date,2020-10-20 23:30:09.930175,0,NoContext
153,102553,Arizona State University-Tempe,expand financial aid,st_expand_financial_aid_gr,https://asunow.asu.edu/20200928-93-million-grant-will-expand-support-asu%e2%80%99s-trio-programs,200,['2013-06-17T18:21:15-07:00'],2020-10-20 23:30:09.930156,0,NoContext
127,102553,Arizona State University-Tempe,campus climate,lt_improve_student_experience_gr,https://asunow.asu.edu/20180206-global-engagement-asu-joins-uc3-coalition-tackle-climate-change-issues,200,No_meta_date,2020-10-20 23:30:09.930128,0,NoContext
129,102553,Arizona State University-Tempe,campus climate,lt_improve_student_experience_gr,https://sgsup.asu.edu/,200,No_meta_date,2020-10-20 23:30:09.930163,0,NoContext
130,102553,Arizona State University-Tempe,offer scholarship,st_expand_financial_aid_gr,https://asuonline.asu.edu/what-it-costs/scholarship-opportunities/,200,No_meta_date,2020-10-20 23:30:09.930229,0,NoContext
131,102553,Arizona State University-Tempe,unconventional student programs,st_expand_unconventional_programs_gr,https://mystudyabroad.asu.edu/students/non-traditional-students,200,['2015-03-10T12:27:00-07:00'],2020-10-20 23:30:09.930140,0,NoContext
132,102553,Arizona State University-Tempe,unconventional student programs,st_expand_unconventional_programs_gr,https://asunow.asu.edu/content/nina-scholars-program-offers-full-scholarships-nontraditional-students,200,['2013-02-28T10:20:49-07:00'],2020-10-20 23:30:09.930129,0,NoContext
133,102553,Arizona State University-Tempe,unconventional student programs,st_expand_unconventional_programs_gr,https://admission.asu.edu/undergrad/nondegree,200,No_meta_date,2020-10-20 23:30:09.930126,0,NoContext
134,102553,Arizona State University-Tempe,unconventional student programs,st_expand_unconventional_programs_gr,https://asunow.asu.edu/content/non-traditional-students-life-lesson-others,200,['2015-08-19T00:00:00-07:00'],2020-10-20 23:30:09.930144,0,NoContext
135,102553,Arizona State University-Tempe,unconventional student programs,st_expand_unconventional_programs_gr,https://asuonline.asu.edu/newsroom/current-students/asu-online-brand-ambassador-non-traditional-students-push-towards-her/,200,No_meta_date,2020-10-20 23:30:09.930125,0,NoContext
138,102553,Arizona State University-Tempe,sell buildings,lt_liquidate_fixed_assets,https://www.abc15.com/entertainment/events/college-bar-grill-near-asus-sun-devil-stadium-is-closing-here-is-what-we-know,200,No_meta_date,2020-10-20 23:30:09.930136,0,NoContext
139,102553,Arizona State University-Tempe,sell buildings,lt_liquidate_fixed_assets,https://cfo.asu.edu/permits,200,['2019-12-04T00:54:18.863'],2020-10-20 23:30:09.930343,0,NoContext
140,102553,Arizona State University-Tempe,expand to minorities,st_expand_unconventional_programs_gr,https://asunow.asu.edu/20190221-solutions-nsf-grant-aims-expand-diversity-inclusion-asu-stem-faculty,200,['2019-02-21T15:16:00-07:00'],2020-10-20 23:30:09.930153,0,NoContext
142,102553,Arizona State University-Tempe,expand to minorities,st_expand_unconventional_programs_gr,https://www.sciencemag.org/news/2020/05/acclaimed-mentor-minority-mathematicians-relied-tough-love-some-say-he-went-too-far,200,No_meta_date,2020-10-20 23:30:09.930171,0,NoContext
143,102553,Arizona State University-Tempe,expand to minorities,st_expand_unconventional_programs_gr,https://president.asu.edu/,200,['2020-05-15T15:00:00-04:00'],2020-10-20 23:30:09.930265,0,NoContext
144,102553,Arizona State University-Tempe,eliminate administrative departments,lt_reduction_or_elimination_of_administrative_departments,https://sols.asu.edu/,200,No_meta_date,2020-10-20 23:30:09.930167,0,NoContext
