,index,url,status_code,pagetexts
85,98,https://mississippitoday.org/2017/06/14/dramatic-cuts-at-jsu-shouldnt-come-as-a-surprise-but-they-did/,200,"         skip to content   about us  our staff  newsletters  become a member  contact us  republish our stories  events  mississippi expats       subscribe donate     go                     subscribe     donate             go                            covid-19   covid-19 coverage  resources  cases & data  unemployment updates    news   election 2020  government  politics  analysis  education  health  justice  data    podcast  voter guide 2020  sports  culture  cartoon  photo essays  about us   our staff  contact us  republish our stories      donate                   mississippi today  - nonpartisan mississippi news       mississippi today (https://mississippitoday.org/2017/06/14/dramatic-cuts-at-jsu-shouldnt-come-as-a-surprise-but-they-did/)        home  covid-19   covid-19 coverage  resources  cases & data  unemployment updates    election 2020   voter guide    government   2020 legislative session  analysis    justice  education  culture   essays on race    sports  podcast  cartoons         our continuing coverage: mississippi state flag  democratic party series  environment  photo essays  mississippi prisons  mississippi welfare  coloring sheets         education  dramatic cuts at jsu ‘shouldn’t come as a surprise.’ but to some they did.  by   ashley f.g. norwood  |  june 14, 2017  share tweet  email print  share on linkedin  more     more on education   subscribe to education           students, faculty and alumni of jackson state university’s department of speech communication and theater — one of several departments being merged with others as a cost-saving measure — are angry about the decision and apprehensive about the outcome.  the board of trustees of state institutions of higher learning will vote thursday whether to approve this move and other recommendations that are a budget reduction and recovery plan for jackson state proposed by interim president dr. rod paige and his administration. the plan addresses the current financial crisis at jsu.  dr. mark g. henderson, chair of the department of speech communication and theater at jackson state university  “as chair of the department of speech communication and theater, and even more importantly as a graduate of the department, i was devastated,” said dr. mark g. henderson.  under the plan, henderson will return solely to professor status. henderson is one of the seven department chairs similarly affected.  “what you’re seeing is the end result of the process. this shouldn’t come as a surprise to anyone. it had to happen,” said danny blanton, jackson state university spokesperson.   merging departments, cutting 42 jobs and an earlier reduction of 65 vacant positions should result in $6 million in savings for the university.  “my family and i cannot afford for me to have done work as an honors student in this department only to receive a degree that will never work towards the completion of my academic career,” said avery evans, a junior majoring in dramatic arts at jsu.      “i cannot afford to have worked so hard not to receive a degree that will solidify my future as a black male communicator and theater practitioner in the 21st century,” he added.          maddrama members of maddrama performance troupe, an internationally recognized student organization founded by dr. mark henderson at jsu.  courtney rutledge, an alumna of the department and current graduate student in the brian lamb school of communication at purdue university, concurs: “students should be made aware of how an academic merger under the proposed restructuring (of the department of speech communication and theater) under english and modern foreign languages and visual arts will largely deplete the value of our scholars’ degrees.”     there has been no discussion about degree modifications in the event the recommendations are approved by the ihl trustees, rutledge said.  in january, paige assembled advanced development groups to resolve the university’s financial crisis. those groups focused on two areas: operations and academics.         rutledge claims that “none of these five advanced development groups included the students, faculty, chair, graduates or shareholders of the department of speech and theater.”  according to danny blanton, each of the deans met with their colleges including all faculty and chairs to lay out the recommendations being considered last april.  ashley f. g. norwood, mississippi today dr. rod paige, interim president of jackson state university, on the gibbs-green plaza.  the names of group members are confidential and no minutes were taken during the groups’ meetings, blanton said.  “with jackson state, ever since the financial problem became apparent and dr. paige came in, people knew he was given the responsibility of coming up with a plan to move the university forward to financial stability. they knew it was coming. it had to be done, ” he added.  recommendations include:   realign school of journalism and media studies under the college of liberal arts as a department  merge elements of department of speech communication and theater with the department of english and modern foreign languages and the department of art  merge jsu global and the office of community college relations with the division of undergraduate studies and enrollment management  reorganize college of business from four departments to two departments  merge department of special education with social science and mat in college of education  reorganize college of science, engineering and technology from eight departments to five  move office of grants and contracts to division of business and finance  consolidate welcome center and events department in division of institutional advancement  move institutional research to division of information technology  move title iii to academic affairs  separate academic and student affairs  move jsu online to academic affairs   jsu is trying to rebound from having its cash reserves drop by 89 percent from fiscal year 2012 to fiscal year 2016 under then president dr. carolyn meyers, who resigned from the position nov. 1, 2016.     the ihl trustees’ meeting will begin at 9 a.m. thursday in the ihl board room, located in the universities center, 3825 ridgewood road, jackson. members of the public may attend the meeting, but a closed executive session may be held in accordance with the open meetings act.       read this next:  reeves appoints two new members to state board of education  gov. tate reeves announced two new appointments to the state board of education on tuesday, but several vacancies still remain.    read more:   education    free online news is more important than ever.  donate to our newsroom to help keep our reporting accessible to all. we rely on donations from readers like you to allow us to produce in-depth, sustainable journalism that provides accountability to those in power. please consider supporting our small nonprofit newsroom with a tax-deductible gift.  yes! i'll donate today.    about ashley f.g. norwood ashley f. g. norwood, a native of jackson, earned a bachelor's degree in english from jackson state university and a master’s degree from the meek school of journalism at the university of mississippi. norwood, who specializes in multimedia journalism, has been recognized nationally for her documentary film the fly in the buttermilk, which covers the history, perceptions and principles of black greek-lettered organizations at the university of mississippi.         more by ashley f.g.   x republish this article this work is licensed under a creative commons attribution-noderivatives 4.0 international license .  thank you for your interest in sharing our story. please adhere to our creative commons guidelines:  you have to credit mississippi today. we prefer “author name, mississippi today” in the byline with a link to mississippitoday.org or the url of the story you’re sharing. if you’re not able to add the byline, please include a line at the top of the story that reads: “this story was originally published by mississippi today” and include a link to mississippitoday.org .  you can’t edit our stories, except to reflect relative changes in time, location and editorial style.  you cannot republish our photographs, illustrations, editorial cartoons or graphics without specific permission (contact our managing editor harvey parson for more information).  our stories may appear on pages with ads, but not ads specifically sold against our stories.  you can’t sell or syndicate our stories.  you can only publish select stories individually — not as a collection.  any web site our stories appear on must include a contact for your organization.  if you share our stories on social media, please tag us in your posts using @mstodaynews on facebook and @mstodaynews on twitter.  if you have any other questions, contact our web editor lauchlin fields . dramatic cuts at jsu ‘shouldn’t come as a surprise.’ but to some they did.  by ashley f.g. norwood, mississippi today june 14, 2017  <h1>dramatic cuts at jsu ‘shouldn’t come as a surprise.’ but to some they did.</h1>
<p class=""byline"">by ashley f.g. norwood, mississippi today <br />june 14, 2017</p>
 <p>students, faculty and alumni of jackson state university's department of speech communication and theater — one of several departments being merged with others as a cost-saving measure — are angry about the decision and apprehensive about the outcome.</p>
<p>the board of trustees of state institutions of higher learning will vote thursday whether to approve this move and other recommendations that are a budget reduction and recovery plan for jackson state proposed by interim president dr. rod paige and his administration. the plan addresses the current financial crisis at jsu.</p>
<p>""as chair of the department of speech communication and theater, and even more importantly as a graduate of the department, i was devastated,"" said dr. mark g. henderson.</p>
<p>under the plan, henderson will return solely to professor status. <span style=""font-size: 19.552px"">henderson is one of the seven department chairs similarly affected.  </span></p>
<p><span style=""font-size: 19.552px"">""what you're seeing is the end result of the process. this shouldn't come as a surprise to anyone. it had to happen,"" said danny blanton, jackson state university spokesperson.<br />
</span></p>
<p><span style=""font-size: 19.552px"">merging departments, cutting 42 jobs and an earlier reduction of 65 vacant positions should result in $6 million in savings for the university. </span></p>
<p>""my family and i cannot afford for me to have done work as an honors student in this department only to receive a degree that will never work towards the completion of my academic career,"" said avery evans, a junior majoring in dramatic arts at jsu.</p>
<div class=""page"" title=""page 1"">
<div class=""section"">
<div class=""layoutarea"">
<div class=""column"">
<p>""i cannot afford to have worked so hard not to receive a degree that will solidify my future as a black male communicator and theater practitioner in the 21st century,"" he added.</p>
</div>
</div>
</div>
</div>
<div class=""page"" title=""page 2"">
<div class=""section"">
<div class=""layoutarea"">
<div class=""column"">
<p>courtney rutledge, an alumna of the department and current graduate student in the brian lamb school of communication at purdue university, concurs: ""students should be made aware of how an academic merger under the proposed restructuring (of the department of speech communication and theater) under english and modern foreign languages and visual arts will largely deplete the value of our scholars' degrees.""</p>
<div class=""page"" title=""page 2"">
<div class=""layoutarea"">
<div class=""column"">
<p>there has been no discussion about degree modifications in the event the recommendations are approved by the ihl trustees, rutledge said.</p>
<p><span style=""font-size: 19.552px"">in january, paige assembled advanced development groups to resolve the university’s financial crisis. those groups focused on two areas: operations and academics.</span></p>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
<p>rutledge claims that ""none of these five advanced development groups included the students, faculty, chair, graduates or shareholders of the department of speech and theater.""</p>
<p>according to danny blanton, each of the deans met with their colleges including all faculty and chairs to lay out the recommendations being considered last april.</p>
<p>the names of group members are confidential and no minutes were taken during the groups' meetings, blanton said.</p>
<p>""with jackson state, ever since the financial problem became apparent and dr. paige came in, people knew he was given the responsibility of coming up with a plan to move the university forward to financial stability. they knew it was coming. it had to be done, "" he added.</p>
<p>recommendations include:</p>
<ul>
<li>realign school of journalism and media studies under the college of liberal arts as a department</li>
<li>merge elements of department of speech communication and theater with the department of english and modern foreign languages and the department of art</li>
<li>merge jsu global and the office of community college relations with the division of undergraduate studies and enrollment management</li>
<li>reorganize college of business from four departments to two departments</li>
<li>merge department of special education with social science and mat in college of education</li>
<li>reorganize college of science, engineering and technology from eight departments to five</li>
<li>move office of grants and contracts to division of business and finance</li>
<li>consolidate welcome center and events department in division of institutional advancement</li>
<li>move institutional research to division of information technology</li>
<li>move title iii to academic affairs</li>
<li>separate academic and student affairs</li>
<li>move jsu online to academic affairs</li>
</ul>
<p>jsu is trying to rebound from having its cash reserves drop by 89 percent from fiscal year 2012 to fiscal year 2016 under then president dr. carolyn meyers, who resigned from the position nov. 1, 2016.</p>
<div class=""page"" title=""page 1"">
<div class=""layoutarea"">
<div class=""column"">
<p>the ihl trustees' meeting will begin at 9 a.m. thursday in the ihl board room, located in the universities center, 3825 ridgewood road, jackson. members of the public may attend the meeting, but a closed executive session may be held in accordance with the open meetings act.</p>
</div>
</div>
</div> this <a target=""_blank"" href=""https://mississippitoday.org/2017/06/14/dramatic-cuts-at-jsu-shouldnt-come-as-a-surprise-but-they-did/"">article</a> first appeared on <a target=""_blank"" href=""https://mississippitoday.org"">mississippi today</a> and is republished here under a creative commons license.   copy to clipboard  1 republish this story republish our articles for free, online or in print, under a creative commons license.           about us  our staff  who funds us?  about our members  advertising  marshall ramsey’s cartoon services  share your news tips  careers  terms of use  privacy policy  comment policy  contact us  events  republish our stories      make a donation    follow mississippi today like us on facebook follow us on twitter follow us on instagram find us on linkedin subscribe via rss   coronavirus in mississippi  2020 voter guide  mississippi state flag  lead in mississippi  election 2020  mississippi prisons  photo galleries  restitution           © copyright 2020, mississippi today        built with the largo wordpress theme from the institute for nonprofit news .    back to top ↑                                     "
86,82,https://www.murrayledger.com/news/jackson-discusses-major-projects-for-msu-campus/article_773e4cc8-527a-11e9-85f3-532df999af84.html,200,"                     thank you for reading!  please purchase a subscription to read our premium content. if you have a subscription, please log in or sign up for an account on our website to continue.    sign up    log in      purchase a subscription           thank you for reading!  please log in, or sign up for a new account to continue reading.     sign up    log in     purchase a subscription         ×  thank you for reading! we hope that you continue to enjoy our free content.           you have permission to edit this article.   edit  close      sign up  log in       dashboard   logout         my account  dashboard  profile  saved items   logout           subscribe       home    contact us   subscribe   forms   submit a letter to the editor      news    agriculture   arts and entertainment   business   education   health   local news   national/world news   kentucky news      sports    murray state   high schools    obituaries     columns     datebook     church page       classifieds    place an ad    community     e-edition                                      e-editions           48°          sign up  log in       dashboard   logout         my account  dashboard  profile  saved items   logout             facebook       twitter                     www.murrayledger.com 1001 whitnell avenue murray, ky 42071  phone: 270-753-1916  email:  editor@murrayledger.com obits@murrayledger.com                    search                      toggle navigation                 subscribe  home       contact us   subscribe   forms   submit a letter to the editor         news       agriculture   arts and entertainment   business   education   health   local news   national/world news   kentucky news         sports       murray state   high schools                  district championship bound, lady tigers down graves in pks   district championship bound, lady tigers down graves in pks         more headlines        lady lakers win crosstown classic         lady tigers advance to 2nd round, meet graves today         racer softball’s jones has unfinished business          obituaries  columns  datebook  church page  classifieds       place an ad         community  e-edition                                                                  jackson discusses major projects for msu campus      by jordan ferguson •
jferguson@murrayledger.com   mar 30, 2019   mar 30, 2019               facebook        twitter        whatsapp        sms        email                  facebook        twitter        whatsapp        sms        email        print        save                 murray — murray state university president bob jackson discussed some of the major projects the university would soon be undertaking to improve campus facilities during a budget forum hosted at the university thursday.  jackson said these projects both serve to improve the infrastructure on campus while also aiming to attract more students to the university. this included the tackling of deferred maintenance for many buildings on campus, including renovations to the curris center.  jackson said an increase of $1 million would go toward deferred maintenance, with a new $7 per credit hour fee being created to help fund such maintenance. other entities, such as chick-fil-a and starbucks, bring with them their own funding for renovations.  “we have talked a lot about chick-fil-a in the curris center, so part of that contract provides money for renovations in part of the curris center,” jackson said. “that’s the same for starbucks in the curris center. (with) einsteins bros. bagels in waterfield library, there are dollars there to improve that particular area.”  jackson said the curris center would be the focus of other renovations and major enhancements. one mentioned was a redesign and rebuild of the center’s parking lot that will offer roughly 30 additional spaces and improve lighting for students and staff.  “in regard to the curris center, there will be a major refresh and enhancement over the course of the next many months,” jackson said. “that is a focal point from student recruiting; it is a focal point for our students and it is a focal point for murray state university. so when we bring students here, the no. 1 determinate of turning a recruit into an enrollment is getting them on campus.  “we always must do a better job regarding getting more folks on campus. when they come to the campus, where do they go? they go to the curris center. so there are some things we need to do to the curris center to enhance that experience for prospective students and families.”   jackson said that repairs to the j.h. richmond residential hall was slated to be completed by august. repairs to waterfield library involving water leaks and hvac systems repair were mentioned as well, in addition to renovations being made to the blackburn science building to accommodate new programs to that facility.  jackson said there would be renovations made to the entrance to sparks hall, included ada access improvements and the replacement of canopies. the parking lot of roy stewart stadium is also slated to be resurfaced.  jackson said woods hall would be razed very soon, and that the new fine arts building, as one of the largest and most visible structures on campus, would be subjected to pressure washing and a possible new paint job.  “we are looking at energy savings performance contracts; we have talked to the board a little bit about these particular items,” jackson said. “we need to replace lighting, we need to replace hvac systems, we need to update the 1940s version of things to 2019. so we are talking to firms in regard to that type of work. our no. 1 deferred maintenance project on this campus, our biggest capital project, is about a $16 million project and that is our electrical grid.” jackson noted that the old richmond residential college would not be used in the fall, and said that building could also be razed should the board of regents decide to do so.  “we have a firm right now looking at housing facilities,” jackson said. “old richmond will not be used in the fall, and a recommendation may go to the board to take that building down as well. empty buildings are huge liability and safety issues.”          facebook        twitter        whatsapp        sms        email        print        save                  tags   bob jackson    building industry    curris center    facility    campus    renovation    university    building        recommended for you                        newsletters      success! an email has been sent to with a link to confirm list signup.     error! there was an error processing your request.         news updates  would you like to receive our weekly news? signup today!         please enter a valid email address.     sign up    manage your lists               most popular      articles    images    videos    commented      articles obituaries oct. 9, 2020 murray residents charged in mayfield shooting obituaries oct. 8, 2020 surprise from sims; murray native makes virtual appearance for north students, announces donated materials from education company obituaries oct. 12, 2020 obituaries oct. 13, 2020 ccso: discovery of body thursday morning doesn’t involve foul play ccso: paducah man flown to  hospital following collision murray council passes tax hike obituaries oct. 10, 2020   images                                                                          videos           commented sorry, there are no recent results for popular commented articles.       submit your news    we're always interested in hearing about news in our community. let us know what's going on!  contact us      latest e-edition                     e-edition     to view our latest e-edition, click the image on the left.             special section                     everyday heroes 2020     to view our latest special section, click the image on the left.                                           sections      home    news    sports    opinion    business directory    datebook    obituaries    photos    videos    e-edition    weather    murrayledger.com 1001 whitnell ave. murray, ky 42071 u.s.a.  phone: 270-753-1916  email:  circulation@murrayledger.com     services     contact us    submission forms    refund policy    place an ad         facebook       twitter              © copyright 2020 murray ledger & times , 1001 whitnell ave. murray, ky | terms of use | privacy policy  powered by blox content management system from townnews.com .                               "
87,74,https://www.jsums.edu/humanresources/jsu-payroll/,timeout,could not parse
88,87,https://www.northsidesun.com/news-breaking-news/ummc-announces-layoffs-salary-reductions-result-covid-19,200,"   skip to main content                       user account menu        log in                              search             search       search                                the northside sun      ☰ menu  post                 main navigation        post    dashboard    payment settings    leaderboard      breaking news    most read    videos    documents    public notices    crime      home    subscribe    submit news    our staff    contact us    rack locations    faq's    our history    wedding policy    monthly website statistics    privacy policy      e-edition    newspaper    magazine    special sections      opinion    columns    comments    editorials    letters      social    features    birthdays/anniversaries    events    obituaries    schools    weddings/engagements      advertising    ad rates    ad staff      archives                                                                                ummc announces layoffs, salary reductions as a result of covid-19                                 by anthony warren, read more > 9,536 reads   on      wed, 05/27/2020 - 04:59 pm                on may 21, the university of mississippi medical center announced that it would have to lay off employees and reduce salaries for employees making more than $100,000 a year, as a result of losses related to the covid-19 outbreak. in a statement provided by the hospital, vice chancellor louann woodward annouced that some layoffs would occur, hiring freezes would be implemented, and salary reductions would be put in place for some administrative employees. the letter, which was sent to all ummc staff, faculty and students on may 21, stated that the hospital had lost about a million dollars a day in revenue as a result of the covid outbreak. during the outbreak, most non-essential surgeries were banned, cutting into the hospital's revenues. below is a copy of the letter: members of the ummc community,  i am writing today to share with you the next phase of our ongoing response to the covid-19 pandemic. specifically, i want to address the unprecedented financial challenges we face and, with firm commitment to keeping you well-informed, to describe our path forward and the actions that will be necessary to protect our institution and to preserve its important missions.               i have previously described  how you, the people of ummc, have responded to the challenges of covid-19 in many amazing ways.  simply stated, you have stepped up to serve our patients, the ummc community and mississippi in nothing less than heroic fashion.  for that, i am grateful and have never been more proud. i know you will continue to rise to the challenge, however large and whatever it may be.  the path forward  on multiple occasions i have emphasized that our top priority is the health and safety of our patients, faculty, staff and students.  in all settings – clinical care, research, education and the service areas – this is foremost in our thinking and influences decisions made on all fronts, including the ramp up of clinical activities and research, the use of ppe, the timing of students and employees returning to campus, and the ongoing patient visitor policy, just to name a few.  as the state and nation move to re-open, we will continue to monitor all aspects of the situation around us and be prepared to respond in a flexible, measured and thoughtful manner that is informed by reliable data and the best available expertise.  we all recognize that there is substantial uncertainty in what the foreseeable future holds.  while on the immediate horizon we see a devastating budget shortfall, we must not lose sight of long-term strategic priorities that are critical to the future success of all three mission areas that make up ummc.               it is my goal to be broadly transparent as we take actions to address the financial shortfall and ensure the future of this great medical center.  in my opinion, those of us in leadership have been given a responsibility to guard that future.  this responsibility weighs heavily on my mind and on my heart.  financial impact  even as amazing work and the hard fight against covid-19 continues, we are witnessing widespread financial upheaval and uncertainty across our external environment.  on a daily basis we learn of new budget cuts, closures, layoffs and furloughs occurring at hospitals, physician groups, universities and academic medical centers nationwide.  volatility in the stock market, rising unemployment and reduced state revenues create additional anxiety.  we have not been immune to these external economic effects. despite some areas within our organization being busier than ever in response to covid-19, patient volumes dropped significantly and revenues decreased correspondingly.  we have experienced a patient care revenue loss of more than $1 million per day since mid-march, and this loss continues day after day.  health-related enterprises across the country are reporting similar huge financial challenges.  and as unemployment increases, so will the number of patients who do not have adequate health insurance coverage.  with a decline in state revenues and with increases in other financial pressures, we anticipate state appropriations will be even more constrained than usual.                 our internal projections show a negative $100 million financial impact to ummc’s bottom line through september 2020.  this projection assumes that patient volumes in clinics, inpatient beds and ors return to 85 percent of our baseline by the end of june 2020.  this forecast is inclusive of lost revenue and covid-19 expenses, while also accounting for the anticipated receipt of federal relief funding.  but expectations for abundant federal funding or relief funding from other sources are guarded at this point.  in april, health care entities across mississippi collectively received $375 million in federal funds, of which ummc received only $17 million.  those funds were allocated based on a metric that was easy for the federal government to ascertain and apply – prior year medicare receipts by entity – but had nothing to do with covid-19 preparation or activity.  to date, about $700 million in federal relief funds have been disbursed to mississippi health care entities, and thus far, ummc has received $25 million across the entire health system (less than 4 percent of funding provided to mississippi health care entities).  while expectations must be guarded, we will continue to aggressively pursue any and all federal funding opportunities for which we qualify.  and we will energetically pursue all avenues to maximize revenues.  however, it has become an absolute certainty that these efforts alone will not offset the serious budget deficit we are now facing.  we closed the month of february with a year-to-date $20 million positive margin.  at that point, we were on track to achieve our full 12-month operating and cash budgets by the end of our fiscal year.  despite the covid-19-related financial downturn since mid-march, our balance sheet remains strong and we have the assets required for us to survive this period of financial crisis.  but each day we operate at reduced revenue levels drains additional cash from our balance sheet and weakens our ability to accomplish future goals and achieve our mission.                 facing this large financial deficit will require long, hard work and will test all of us.  i would dare say ummc has not faced a challenge of this magnitude in all of its 65 years of existence.  it will take guts, grit and fortitude to pull through to the other side.  very tough decisions with difficult consequences will be required.  however, i am confident we can and we will weather this storm and emerge stronger than ever.   actions required  it is in this spirit, and with the clear intent of minimizing negative impact on the front line of patient care, that i share with you some of the actions required to address this challenge we face.  some of these actions are now in effect, others are soon to be implemented and some will take effect once operational details have been finalized.                  salary reductions for executive leadership : executive leaders, including myself, the chancellor, members of the executive cabinet, deans, school of medicine department chairs and health system executives have reduced our salaries by 15 percent for three months starting may 1.  restriction on new hires : along with the cfo, chief human resources officer, and vc chief of staff, i am personally reviewing all hiring requests.  staff – all hiring proposals will go through several levels of approval with only rare approvals occurring for any hire that is not deemed necessary for direct patient care.  faculty – with rare exceptions, recruitment of new faculty is paused.                  restriction on travel: for the remainder of fy20 and for fy21, ummc-sponsored travel will be approved only for rare circumstances.  capital budget reduction: we will reduce the capital budget and  delay capital spending to the degree possible.  non-personnel reductions : we will vigorously review contracts for services, leases, working arrangements with vendors and other services for discounts and savings opportunities.   salary reductions: salaries for faculty and staff earning more than $100k per year  will be reduced by 10 percent  for three months starting july 1, 2020.                indirects and released funds: until further notice, indirects from grants and released funds will not be returned to departments.  faculty and staff separations: although we are implementing the initiatives above, regrettably some separations and layoffs are required.  decisions are being made at the departmental, school, program and unit level with sensitivity to avoiding compromise of our core missions.   closing thoughts  as i said earlier – this is terribly hard for all of us.  no one will be untouched by the impact of this pandemic.  we will do the hard work to ensure the future of this medical center.  we will not disappoint those who came before us and we will, to the best of our ability, position those who follow us for success.                we will, as we have before, proceed with courage.  we will be persistent.  and we will perservere.  i know i can count on you to step up to the challenge.  an abbreviated portion of a quote i shared recently in the vc notes is, “all we have to decide is what to do with the time that is given us.”  as for me, for the time given to me, i will lead this medical center with determination, hard work, honesty, integrity and as much courage as i can muster.  i am willing to make the difficult decisions today for the hope of what will be tomorrow.  the mission of ummc and our vision for a healthier mississippi has never been more critical than at this moment in time.  #ummcstrong             ‹ previous next ›                                                                           breaking news                                          mississippi legislature could establish a rural broadband grant program  the mississippi legislature could be considering legi                             final briefs in lawsuit over governor's vetoes due by november 6              griffis, westbrooks to face off in only contested ms supreme court race              mercy day mass              full text of initiative 65 on medical marijuana              governor tate reeves announces two state board of education appointments                                      social                                          mercy day mass  saint richard catholic school recently celebrated its annual mercy day mass in honor of the sisters… read more                             alumna homecoming queen              mra senior royalty              teddy bear day              prep court              st. joe vs pisgah                                                  sign up for notifications of local breaking news      start e-mail notifications stop e-mail notifications start mobile notifications stop mobile notifications                                                                                                                                                                                                                                        opinion                                          opinion: frankly my dear, i don’t give a . . .  one of the memorable scenes in the classic 1939 movie “gone with the wind” depicts rhett butler… read more                                     in the kitchen: crockpot favorites for busy schedules              opinion: rosa parks and a texas mom              sports talk: with eyes shut sergio garcia wins sanderson farms championship              opinion: funerals bring family and friends together to celebrate life              outdoors in the sun: the year that revealed how soft we have become                                          obituaries                           william c. norris, jr., ph.d.  william c. norris, jr., ph.d.
april 17, 1933 - september 27, 2020                             george madison sturgis, m.d.              charles lawrence brocato              thomas gerald jayroe              bret allen baxter              helen patricia lowery gibbons                                      weddings & engagements                                          nemeth, vaughn wed at dodson farm in starkville june 6  sarah jacquelyn nemeth and lucas bill vaughn were united in marriage at 6 p.m. on june 6 at dodson… read more                             miss meitzler and ray to exchange wedding vows november 28 in new orleans              miss hughes and robinson planning small family ceremony september 26              dr. jacobs, roberts to exchange wedding vows october 10 in madison              friedrich, black wed june 20 in nashville              miss stanfield and krenn planning winter wedding in emmersdorf an der donau                                                                                                  click here to read the northside sun special sections                copyright 2020 • the northside sun 246 briarwood dr. • jackson, ms 39206 • (601)-957-1122  emmerich newspapers proudly serve the following mississippi communities:  ackerman • carrollton • charleston • clarksdale • columbia • eupora • forest • greenville • greenwood • grenada • hattiesburg • jackson • kosciusko • indianola • louisville • magee • mendenhall • mccomb • newton • petal • quitman • senatobia • winona • yazoo city  as well as: dumas, ark. • tallulah, la. • franklinton, la.  for more information on how to extend your advertising message to these communities, click here.                                                                                                  "
89,76,https://www.jsums.edu/hr/payroll-staff/,timeout,could not parse
90,75,https://www.jsums.edu/hr/payroll/,timeout,could not parse
91,79,https://www.jsums.edu/facilities/planning-and-construction-unit/,timeout,could not parse
92,94,https://www.wlox.com/story/862039/college-board-approves-tuition-increase-at-jsu-usm,timeout,could not parse
93,83,https://www.jsums.edu/facilities/gallery/,timeout,could not parse
94,81,https://www.jsums.edu/planning/,timeout,could not parse
95,88,https://www.jsums.edu/covid19/,timeout,could not parse
96,90,https://www.jsums.edu/facilities/project-services/,timeout,could not parse
97,93,https://www.jsums.edu/hr/employee-benefits/,timeout,could not parse
